,id,Trans_id,stations,color,walktime,description
2173,698,0,",B",#00843D,8,Harvard Avenue
2174,698,1,",Framingham",#8E44AD,13,Boston Landing
2175,699,0,",B",#00843D,2,Chiswick Road
2176,699,1,",C",#00843D,10,Cleveland Circle
2177,699,2,",D",#00843D,12,Reservoir
2178,699,3,",Green,Line",#F5C00E,12,Reservoir
2179,699,4,",51,86",#F5C00E,3,Chestnut Hill Ave @ Embassy Rd
2180,700,0,",B",#018835,3,Sutherland Road
2181,701,0,",B",#018835,1,Harvard Avenue
2182,701,1,",57",#F5C00E,2,Brighton Ave @ Harvard Ave
2183,702,0,",Red,Line",#EC211F,14,Kendall/MIT
2184,702,1,",D,E",#018835,15,Union Square
2185,702,2,",85",#F5C00E,4,Hampshire St @ Webster Ave
2186,703,0,",Red,Line",#EC211F,14,Kendall/MIT
2187,703,1,",D,E",#018835,15,Union Square
2188,703,2,",85",#F5C00E,4,Hampshire St @ Webster Ave
2189,704,0,",Red",#DA1721,7,JFK / UMas
2190,704,1,",Greenbush,Line,Kingston,Line",#8E44AD,7,JFK / UMas
2191,704,2,",Middleborough/Lakeville",#8E44AD,7,JFK / UMas
2192,705,0,",D",#00843D,7,Fenway Station
2193,705,1,",55",#F5C00E,2,Kilmarnock St @ Queensberry St
2194,705,2,",8,19,60,65",#F5C00E,3,Brookline Ave @ Boylston St
2195,706,0,",Red,LIne",#EC211F,8,JFK / UMass
2196,706,1,",Greenbush/Kingston",#8E44AD,8,JFK / UMass
2197,706,2,",Middleborough/Lakeville",#8E44AD,8,JFK / UMass
2198,706,3,",8,16,41",#EB841E,8,JFK / UMass
2199,706,4,",18",#EB841E,2,Dorchster Ave @ Howes St
2200,707,0,",64",#F5C00E,4,Faneuil St @ Oak Square
2201,707,1,",57,507",#F5C00E,8,Tremont St opp Tremont Pl
2202,708,0,",Framingham/Worcester,Line",#8E44AD,10,Boston Landing
2203,708,1,",70,86",#F5C00E,5,Western Ave @ Litchfield St
2204,708,2,",64",#F5C00E,10,Market St @ Guest St
2205,709,0,",B",#00843D,10,Warren Street
2206,709,1,",Framingham",#B933AD,13,Boston Landing
2207,709,2,",Worcester",#B933AD,13,Boston Landing
2208,709,3,",51,57,66",#F5C00E,1,Cambridge St @ Sparhawk St
2209,710,0,",B",#018835,14,Harvard Avenue
2210,710,1,",70,86",#F5C00E,12,Western Ave @ Everest
2211,711,0,",Red,Line",#DA1721,9,Andrew
2212,711,1,",Fairmount,Line",#8E44AD,12,Newmarket
2213,711,2,",Franklin/Foxboro,Line",#8E44AD,12,Newmarket
2214,711,3,",Kingston,Line",#8E44AD,13,JFK / UMass
2215,711,4,",8,16,41",#F5C00E,13,JFK / UMass
2216,712,0,",B",#00843D,13,Harvard Avenue
2217,712,1,",64,66",#F5C00E,6,Cambridge St @ Lincoln St
2218,712,2,",70,86",#F5C00E,8,Western Ave @ Riverdale St
2219,713,0,",B",#00843D,13,Harvard Avenue
2220,713,1,",64,66",#F5C00E,6,Cambridge St @ Lincoln St
2221,713,2,",70,86",#F5C00E,8,Western Ave @ Riverdale St
2222,714,0,",Red,Line",#DA1721,7,JFK / UMass
2223,714,1,",Greenbush/Kingston",#8E44AD,7,JFK / UMass
2224,714,2,",Middleborough/Lakeville",#8E44AD,7,JFK / UMass
2225,714,3,",18",#F5C00E,2,Dorchester Ave @ Mayfield St
2226,714,4,",8,16,41",#F5C00E,7,JFK / UMass
2227,715,0,",Red,Line",#DA1721,7,JFK / UMass
2228,715,1,",Greenbush/Kingston",#8E44AD,7,JFK / UMass
2229,715,2,",Middleborough/Lakeville",#8E44AD,7,JFK / UMass
2230,715,3,",18",#F5C00E,2,Dorchester Ave @ Mayfield St
2231,715,4,",8,16,41",#F5C00E,7,JFK / UMass
2232,716,0,",89,89/93,101",#F5C00E,1,Broadway @ Main St
2233,717,0,",B",#018835,5,Chiswick Road
2234,717,1,",51,86",#F5C00E,4,Chestnut Hill Ave @ Wallingford Rd
2235,718,0,",B",#00843D,10,Allston Street
2236,718,1,",Framingham/Worcester",#8E44AD,5,Boston Landing
2237,718,2,",64",#F5C00E,1,N Beacon St opp Saunders St
2238,718,3,",51,57,66",#F5C00E,3,Cambridge St @ Saunders St
2239,719,0,",B",#00843D,10,Allston Street
2240,719,1,",Framingham/Worcester",#8E44AD,5,Boston Landing
2241,719,2,",64",#F5C00E,1,N Beacon St opp Saunders St
2242,719,3,",51,57,66",#F5C00E,3,Cambridge St @ Saunders St
2243,720,0,",B",#00843D,10,Allston Street
2244,720,1,",Framingham/Worcester",#8E44AD,5,Boston Landing
2245,720,2,",64",#F5C00E,1,N Beacon St opp Saunders St
2246,720,3,",51,57,66",#F5C00E,3,Cambridge St @ Saunders St
2247,721,0,",E",#008345,5,Fenwood Road
2248,721,1,",Orange,Line",#ef8b22,11,Roxbury Crossing
2249,721,2,",35,39,66",#f2bd2a,6,Huntington Ave @ Fenwood Rd
2250,722,0,",Red,line",#DA1721,5,Shawmut
2251,723,0,",B",#018835,5,Sutherland Road
2252,723,1,",C",#018835,6,Dean Road
2253,723,2,",65",#F5C00E,3,Washington St / Corey Rd
2254,724,0,",B",#00843D,5,Sutherland Road
2255,724,1,",C",#00843D,9,Dean Road
2256,725,0,",B",#018835,4,Sutherland Road
2257,725,1,",C",#018835,5,Dean Road
2258,726,0,",18",#F5C00E,4,Dorchester Ave @ Pearl St
2259,726,1,",16,,17,,41",#F5C00E,7,Columbia Rd @ Stoughton St
2260,726,2,",Fairmount,Line",#8E44AD,11,Upham's Corner
2261,726,3,",Franklin,Line/Foxboro,Pilot",#8E44AD,11,Upham's Corner
2262,726,4,",Red,Line",#DA1721,10,Savin Hill
2263,727,0,",Red,Line",#e02826,5,JFK / UMass
2264,727,1,",Greenbush/Kingston",#80276c,5,JFK / UMass
2265,727,2,",Middleborough/Lakeville",#80276c,5,JFK / UMass
2266,727,3,",8,41,16",#f2bd2a,5,JFK / UMass
2267,728,0,",64",#F5C00E,4,Faneuil St @ Oak Square
2268,728,1,",57,507",#F5C00E,8,Tremont St opp Tremont Pl
2269,729,0,",57,501",#EB841E,3,Washington St @ Brock St
2270,729,1,",51,65,86",#EB841E,12,Chestnut Hill Ave @ Veronica Smith Ctr
2271,730,0,",Orange,Line",#EB841E,11,Roxbury Crossing
2272,730,1,",42",#F5C00E,4,Washington St @ Guild St
2273,730,2,",14,41,45",#F5C00E,6,42A John Eliot Sq
2274,731,0,",B",#00843D,3,Harvard Avenue
2275,732,0,",57,501",#F5C00E,5,Tremont St opp Cufflin St
2276,732,1,",64",#F5C00E,7,Faneuil St @ Bigelow St
2277,733,0,",Greeenbush,Line/Kingston,Line",#7F2A6B,8,JFK/UMass
2278,733,1,",Red,Line",#DE2B2E,8,JFK/UMass
2279,733,2,",8,16,41",#F1BC3D,8,JFK/UMass
2280,733,3,",Middleborough/Lakeville,Line",#7F2A6B,8,JFK/UMass
2281,734,0,",B",#00843D,7,Allston Street
2282,734,1,",Framingham/Worcester,Line",#80276c,10,Boston Landing
2283,734,2,",51,57,66,501",f2bd2a,3,Cambridge St @ Barrows St
2284,735,0,",Fitchburg,Line",#7F2A6B,10,Porter
2285,735,1,",Red,Line",#DA1721,10,Porter
2286,735,2,",83,87",#F5C00E,10,Somerville Ave @ Lowell St
2287,736,0,",B",#018835,5,Sutherland Road
2288,736,1,",C",#018835,6,Dean Road
2289,736,2,",65",#F5C00E,3,Washington St / Corey Rd
2290,737,0,",Red,Line",#DA1721,7,JFK / UMass
2291,737,1,",Greenbush/Kingston",#8E44AD,7,JFK / UMass
2292,737,2,",Middleborough/Lakeville",#8E44AD,7,JFK / UMass
2293,737,3,",18",#F5C00E,2,Dorchester Ave @ Mayfield St
2294,737,4,",8,16,41",#F5C00E,7,JFK / UMass
2295,738,0,",B",#018835,3,Packards Corner
2296,738,1,",57",#FC5707,3,Kenmore Station
2297,739,0,",B",#018835,8,Harvard Avenue
2298,739,1,",64,66,501",#F5C00E,1,Cambridge Street
2299,740,0,",B",#00843D,5,Sutherland Road
2300,740,1,",C",#00843D,9,Dean Road
2301,741,0,",B",#00843D,8,Harvard Avenue
2302,741,1,",Framingham/Worcester,Line",#B933AD,12,Boston Landing
2303,741,2,",64,66,501",#F5C00E,2,Cambridge Street
2304,741,3,",57",#F5C00E,5,Brighton Ave @ Linden St
2305,742,0,",B",#00843D,9,Chiswick Road
2306,742,1,",С",#00843D,15,Cleveland Circle
2307,742,2,",51,86",#F2BD2A,3,Chestnut Hill Ave @ Wiltshire Rd
2308,743,0,",Red,Line",#DA1721,1,JFK / UMass
2309,743,1,",Greenbush/Kingston",#8E44AD,1,JFK / UMass
2310,743,2,",Middleborough/Lakeville",#8E44AD,1,JFK / UMass
2311,743,3,",8,16,41",#EB841E,1,JFK / UMass
2312,744,0,",B",#00843D,8,Harvard Avenue
2313,744,1,",64,66,501",#F5C00E,1,Cambridge Street
2314,745,0,",D,E",#018835,7,Union Square
2315,745,1,",87",#F5C00E,2,Somerville Ave @ Merriam St
2316,745,2,",86,91,CT2",#F5C00E,3,Washington St @ McGrath Hwy
2317,746,0,",B",#018835,4,Sutherland Road
2318,746,1,",C",#018835,5,Dean Road
2319,747,0,",Red,Line",#DA1721,5,JFK / UMass
2320,747,1,",Greenbush,Kingston",#8E44AD,5,JFK / UMass
2321,747,2,",8,41,16",#F5C00E,5,JFK / UMass
2322,747,3,",Middleborough/Lakeville",#8E44AD,5,JFK / UMass
2323,748,0,",Orange,line",#ef8b22,9,Stony Brook
2324,748,1,",22,29,44",#f2bd2a,2,Columbus Ave @ Weld Ave
2325,748,2,",14,41",#f2bd2a,14,Jackson Square
2326,749,0,",Red,Line",#DA1721,10,JFK / UMass
2327,749,1,",Kingston/Greenbush",#8E44AD,10,JFK / UMass
2328,749,2,",Middleborough/Lakeville",#8E44AD,10,JFK / UMass
2329,749,3,",8,16,41",#EB841E,10,JFK / UMass
2330,750,0,",57,501",#EB841E,3,Washington St @ Brock St
2331,750,1,",51,65,86",#EB841E,12,Chestnut Hill Ave @ Veronica Smith Ctr
2332,751,0,",Orange,line",#EB841E,10,Roxbury Crossing
2333,751,1,",15,19,23,28,44",#F5C00E,2,Malcolm X Blvd @ Shawmut Ave
2334,751,2,",14,41,45",#F5C00E,2,42A John Eliot Sq
2335,752,0,",B",#018835,5,Sutherland Road
2336,752,1,",C",#018835,6,Dean Road
2337,752,2,",65",#F5C00E,3,Washington St / Corey Rd
2338,753,0,",B",#018835,4,Sutherland Road
2339,753,1,",C",#018835,5,Dean Road
2340,754,0,",Greeenbush/Kingston",#7F2A6B,8,JFK/UMass
2341,754,1,",Red,Line",#DE2B2E,8,JFK/UMass
2342,754,2,",Middleborough/Lakeville",#7F2A6B,8,JFK/UMass
2343,754,3,",8,16,41",#F1BC3D,8,JFK/UMass
2344,755,0,",64",#F5C00E,4,Brooks St @ Faneuil St
2345,755,1,",57,501",#F5C00E,9,Washington St @ Oak Square Ave
2346,755,2,",86",#F5C00E,14,Market St @ Keenan Rd
2347,756,0,",Red,Line",#DA1721,7,JFK / UMass
2348,756,1,",Middleborough/Lakeville",#8E44AD,7,JFK / UMass
2349,756,2,",18",#F5C00E,2,Dorchester Ave @ Mayfield St
2350,756,3,",8,16,41",#F5C00E,7,JFK / UMass
2351,756,4,",Greenbush/Kingston",#8E44AD,7,JFK / UMass
2352,757,0,",Red,Line",#DA1721,7,JFK / UMass
2353,757,1,",Middleborough/Lakeville",#8E44AD,7,JFK / UMass
2354,757,2,",18",#F5C00E,2,Dorchester Ave @ Mayfield St
2355,757,3,",8,16,41",#F5C00E,7,JFK / UMass
2356,757,4,",Greenbush/Kingston",#8E44AD,7,JFK / UMass
2357,758,0,",B",#018835,5,Washington St
2358,758,1,",C",#018835,7,Dean Road
2359,758,2,",D",#018835,12,Beaconsfield
2360,759,0,",Orange,Line",#EB841E,7,Roxbury Crossing
2361,759,1,",E",#00843D,10,Brigham Circle
2362,759,2,",19,66",#F5C00E,7,Tremont St @ Tobin Community Center
2363,759,3,",22,29",#F5C00E,7,Columbus Ave @ New Cedar St
2364,760,0,",Orange,Line",#EB841E,11,Roxbury Crossing
2365,760,1,",42",#F5C00E,4,Washington St @ Guild St
2366,760,2,",14,41,45",#F5C00E,6,42A John Eliot Sq
2367,761,0,",Red,line",#EC211F,3,JFK / UMass
2368,761,1,",Greenbush,Kingston",#B933AD,3,JFK / UMass
2369,761,2,",Middleborough/Lakeville",#B933AD,3,JFK / UMass
2370,761,3,",8,16,41",#F5C00E,3,JFK / UMass
2371,762,0,",B",#00843D,4,Washington Street
2372,762,1,",65",#F5C00E,3,Corey Rd & Washington Street
2373,763,0,",B",#018835,3,Packards Corner
2374,763,1,",57",#FC5707,3,Kenmore Station
2375,764,0,",B",#018835,8,Harvard Avenue
2376,764,1,",64,66,501",#F5C00E,1,Cambridge Street
2377,765,0,",Red,Line",#EC211F,12,JFK / UMass
2378,765,1,",Kingston/Greenbush",#B933AD,12,JFK / UMass
2379,765,2,",Middleborough/Lakeville",#B933AD,12,JFK / UMass
2380,765,3,",8,16",#F5C00E,2,Massachusetts Ave @ Columbia Rd
2381,765,4,",17,41",#F5C00E,3,Columbia Rd @ Massachusetts Ave
2382,765,5,",Fairmount/Franklin",#B933AD,10,Uphams Corner
2383,766,0,",B",#108248,2,Griggs Street
2384,766,1,",Green,Line,B,Shuttle",#F1BC3D,2,Griggs Street
2385,767,0,",E",#00843D,5,Fenwood Road
2386,767,1,",Orange,Line",#EB841E,9,Roxbury Crossing
2387,767,2,",35,39,66",#F5C00E,5,Huntington Ave opp Fenwood Rd
2388,767,3,",22,29",#F5C00E,11,Columbus Ave @ New Cedar St
2389,768,0,",57,501",#F5C00E,2,Washington St @ Oak Square Ave
2390,768,1,",64",#F5C00E,6,Faneuil St @ Brooks St
2391,769,0,",B",#018835,1,Allston Street
2392,770,0,",D,E",#00843D,11,Union Square
2393,770,1,",Orange,Line",#F5C00E,15,Sullivan Square
2394,770,2,",95,101,104,105,109",#F5C00E,15,Sullivan Square
2395,771,0,",B",#00843D,9,Chiswick Road
2396,771,1,",С",#00843D,15,Cleveland Circle
2397,771,2,",51,86",#F2BD2A,3,Chestnut Hill Ave @ Wiltshire Rd
2398,772,0,",57,501",#EB841E,8,Tremont St opp Tremont Pl
2399,772,1,",64",#EB841E,8,Faneuil St @ Brooks St
2400,773,0,",Red,Line",#DA1721,10,JFK / UMass
2401,773,1,",Kingston/Greenbush",#8E44AD,10,JFK / UMass
2402,773,2,",Middleborough/Lakeville",#8E44AD,10,JFK / UMass
2403,773,3,",8,16,41",#EB841E,10,JFK / UMass
2404,774,0,",Framingham/Worcester,Line",#8E44AD,6,Boston Landing
2405,774,1,",B",#00843D,13,Allston Street
2406,774,2,",64",#F5C00E,3,N Beacon St @ Cambridge St
2407,774,3,",51,57,66",#F5C00E,5,Cambridge St @ N Beacon St
2408,775,0,",Red,Line",#e02826,5,JFK / UMass
2409,775,1,",Greenbush/Kingston",#80276c,5,JFK / UMass
2410,775,2,",Middleborough/Lakeville",#80276c,5,JFK / UMass
2411,775,3,",8,41,16",#f2bd2a,5,JFK / UMass
2412,776,0,",57,501",#EB841E,3,Washington St @ Brock St
2413,776,1,",51,65,86",#EB841E,12,Chestnut Hill Ave @ Veronica Smith Ctr
2414,777,0,",Orange,Line",#ed8b00,11,Roxbury Crossing
2415,777,1,",14,41",#f2bd2a,3,Centre St @ Cedar St
2416,777,2,",22,29,44",#f2bd2a,11,Jackson Square
2417,778,0,",64",#F5C00E,4,Brooks St @ Faneuil St
2418,778,1,",57,501",#F5C00E,9,Washington St @ Oak Square Ave
2419,778,2,",86",#F5C00E,14,Market St @ Keenan Rd
2420,779,0,",B",#00843D,8,Harvard Avenue
2421,779,1,",Framingham/Worcester,Line",#8E44AD,12,Boston Landing
2422,780,0,",D,E",#018835,7,Union Square
2423,780,1,",87",#F5C00E,2,Somerville Ave @ Merriam St
2424,780,2,",86,91,CT2",#F5C00E,3,Washington St @ McGrath Hwy
2425,781,0,",Red,line",#EC211F,3,JFK / UMass
2426,781,1,",Greenbush,Kingston",#B933AD,3,JFK / UMass
2427,781,2,",Middleborough/Lakeville",#B933AD,3,JFK / UMass
2428,781,3,",8,16,41",#F5C00E,3,JFK / UMass
2429,782,0,",Red,line",#EC211F,3,JFK / UMass
2430,782,1,",Greenbush,Kingston",#B933AD,3,JFK / UMass
2431,782,2,",Middleborough/Lakeville",#B933AD,3,JFK / UMass
2432,782,3,",8,16,41",#F5C00E,3,JFK / UMass
2433,783,0,",B",#00843D,2,Chiswick Road
2434,783,1,",86",#F5C00E,4,Chestnut Hill Ave @ Embassy Rd
2435,784,0,",Orange,line",#EB841E,8,Ruggles
2436,784,1,",8,19,47",#EB841E,1,Melnea Cass Blvd opp Kerr Way
2437,785,0,",18",#F5C00E,4,Dorchester Ave @ Pearl St
2438,785,1,",16,,17,,41",#F5C00E,7,Columbia Rd @ Stoughton St
2439,785,2,",Fairmount,Line",#8E44AD,11,Upham's Corner
2440,785,3,",Franklin,Line/Foxboro,Pilot",#8E44AD,11,Upham's Corner
2441,785,4,",Red,Line",#DA1721,10,Savin Hill
2442,786,0,",B",#018835,3,Sutherland Road
2443,787,0,",Orange,line",#EB841E,10,Roxbury Crossing
2444,787,1,",15,19,23,28,44",#F5C00E,2,Malcolm X Blvd @ Shawmut Ave
2445,787,2,",14,41,45",#F5C00E,2,42A John Eliot Sq
2446,788,0,",B",#018835,8,Harvard Avenue
2447,788,1,",64,66,501",#F5C00E,2,Cambridge Street
2448,788,2,",51,57",#F5C00E,6,Brighton Ave opp Quint Ave
2449,789,0,",B",#018835,8,Harvard Avenue
2450,789,1,",64,66,501",#F5C00E,2,Cambridge Street
2451,789,2,",51,57",#F5C00E,6,Brighton Ave opp Quint Ave
2452,790,0,",B",#018835,5,Chiswick Road
2453,790,1,",51,86",#F5C00E,4,Chestnut Hill Ave @ Wallingford Rd
2454,791,0,",B",#00843D,2,Chiswick Road
2455,791,1,",86",#F5C00E,4,Chestnut Hill Ave @ Embassy Rd
2456,792,0,",Red,Line",#EC211F,2,JFK / UMass
2457,792,1,",Greenbush/Kingston",#8E44AD,2,JFK / UMass
2458,792,2,",8,16,41",#F5C00E,2,JFK / UMass
2459,792,3,",17,18",#F5C00E,3,Boston St @ Mayhew St
2460,793,0,",57,501",#F5C00E,2,Washington St @ Oak Square Ave
2461,793,1,",64",#F5C00E,6,Faneuil St @ Brooks St
2462,794,0,",Orange,line",#EB841E,8,Haymarket
2463,794,1,",Blue,line",#0E4189,11,Aquarium
2464,795,0,",Orange,Line",#FC5707,11,Ruggles
2465,795,1,",E",#018835,12,Symphony station
2466,795,2,",Needham/Franklin",#8E44AD,11,Ruggles
2467,795,3,",Providence/Stoughton",#8E44AD,11,Ruggles
2468,795,4,",8,9,15,19,22,23,28",#F5C00E,11,Ruggles
2469,795,5,",43",#F5C00E,1,Tremont St @ Hammond St
2470,796,0,",B",#00843D,10,Warren Street
2471,796,1,",Framingham",#B933AD,13,Boston Landing
2472,796,2,",Worcester",#B933AD,13,Boston Landing
2473,796,3,",51,57,66",#F5C00E,1,Cambridge St @ Sparhawk St
2474,797,0,",Red,Line",#e02826,7,JFK / UMass
2475,797,1,",Greenbush,Kingston",#80276c,7,JFK / UMass
2476,797,2,",Middleborough/Lakeville",#80276c,7,JFK / UMass
2477,797,3,",8,41,16",#f2bd2a,7,JFK / UMass
2478,798,0,",64",#F5C00E,4,Faneuil St @ Oak Square
2479,798,1,",57,507",#F5C00E,8,Tremont St opp Tremont Pl
2480,799,0,",64",#F5C00E,4,Faneuil St @ Oak Square
2481,799,1,",57,507",#F5C00E,8,Tremont St opp Tremont Pl
2482,800,0,",64",#F5C00E,4,Faneuil St @ Oak Square
2483,800,1,",57,501",#F5C00E,8,Tremont St opp Tremont Pl
2484,801,0,",Red,Line",#e02826,7,JFK / UMass
2485,801,1,",Greenbush,Kingston",#80276c,7,JFK / UMass
2486,801,2,",Middleborough/Lakeville",#80276c,7,JFK / UMass
2487,801,3,",8,41,16",#f2bd2a,7,JFK / UMass
2488,802,0,",57,501",#EB841E,8,Tremont St opp Tremont Pl
2489,802,1,",64",#EB841E,8,Faneuil St @ Brooks St
2490,803,0,",Red,Line",#DA1721,8,Andrew
2491,803,1,",Fairmount,Franklin",#8E44AD,11,Newmarket
2492,803,2,",Greenbush,Kingston",#8E44AD,14,JFK / UMass
2493,803,3,",8,41,16",#F5C00E,14,JFK / UMass
2494,803,4,",Middleborough/Lakeville",#8E44AD,14,JFK / UMass
2495,804,0,",E",#00843d,5,Longwood Medical Area
2496,804,1,",Orange,Line",#ed8b00,9,Roxbury Crossing
2497,804,2,",Franklin/Needham/Providence",#80276c,15,Ruggles
2498,804,3,",39",#f2bd2a,3,Huntington Ave @ Wigglesworth St
2499,805,0,",B",#00843D,8,Harvard Avenue
2500,805,1,",Framingham/Worcester,Line",#8E44AD,12,Boston Landing
2501,806,0,",Red,line",#EC211F,1,JFK / UMass
2502,806,1,",Greenbush/Kingston",#B933AD,1,JFK / UMass
2503,806,2,",Middleborough/Lakeville",#B933AD,1,JFK / UMass
2504,806,3,",8,16,41",#F5C00E,1,JFK / UMass
2505,807,0,",15,39,57",#F5C00E,4,Cambridge St/Bowdoin St
2506,807,1,",Charles/MGH",#DA1721,4,Bowdoin St
2507,807,2,",Peter,Pan",#018835,6,State House
2508,808,0,",B",#00843D,9,Chiswick Road
2509,808,1,",С",#00843D,15,Cleveland Circle
2510,808,2,",51,86",#F2BD2A,3,Chestnut Hill Ave @ Wiltshire Rd
2511,809,0,",Orange,Line",#FC5707,11,Ruggles
2512,809,1,",E",#018835,12,Symphony station
2513,809,2,",Needham/Franklin",#8E44AD,11,Ruggles
2514,809,3,",Providence/Stoughton",#8E44AD,11,Ruggles
2515,809,4,",8,9,15,19,22,23,28",#F5C00E,11,Ruggles
2516,809,5,",43",#F5C00E,1,Tremont St @ Hammond St
2517,810,0,",Red,line",#DA1721,12,JFK / UMass
2518,810,1,",Greenbush/Kingston",#8E44AD,12,JFK / UMass
2519,810,2,",16,17,18",#F5C00E,2,Boston St @ Howell St
2520,811,0,",Red,Line",#e02826,14,JFK / UMass
2521,811,1,",Fairmount,Franklin",#80276c,8,Uphams Corner
2522,811,2,",Greenbush,Kingstone,Middleborough/Lakeville",#80276c,14,JFK / UMass
2523,811,3,",Middleborough/Lakeville",#80276c,14,JFK / UMass
2524,812,0,",64,66,501",#F5C00E,1,Cambridge Street
2525,812,1,",B",#018835,8,Harvard Avenue
2526,813,0,",18",#F5C00E,4,Dorchester Ave @ Pearl St
2527,813,1,",16,,17,,41",#F5C00E,7,Columbia Rd @ Stoughton St
2528,813,2,",Fairmount,Line",#8E44AD,11,Upham's Corner
2529,813,3,",Franklin,Line/Foxboro,Pilot",#8E44AD,11,Upham's Corner
2530,813,4,",Red,Line",#DA1721,10,Savin Hill
2531,814,0,",Red,line",#EC211F,3,JFK / UMass
2532,814,1,",Greenbush,Kingston",#B933AD,3,JFK / UMass
2533,814,2,",Middleborough/Lakeville",#B933AD,3,JFK / UMass
2534,814,3,",8,16,41",#F5C00E,3,JFK / UMass
2535,815,0,",57,501",#F5C00E,2,Washington St @ Oak Square Ave
2536,815,1,",64",#F5C00E,6,Faneuil St @ Brooks St
2537,816,0,",B",#00843D,5,Sutherland Road
2538,816,1,",C",#00843D,9,Dean Road
2539,817,0,",Orange,line",#EB841E,8,Haymarket
2540,817,1,",Blue,line",#0E4189,11,Aquarium
2541,818,0,",Red,Line",#DA1721,6,JFK / UMass
2542,818,1,",Kingston/Greenbush",#8E44AD,6,JFK / UMass
2543,818,2,",Middleborough/Lakeville",#8E44AD,6,JFK / UMass
2544,818,3,",8,41",#F5C00E,2,Columbia Rd @ Buttonwood St
2545,819,0,",BCDE,Light,Rail",#00843D,5,Haymarket
2546,819,1,",Blue",#0E4189,11,Aquarium
2547,819,2,",Orange",#EB841E,5,Haymarket
2548,820,0,",64",#F5C00E,4,Brooks St @ Faneuil St
2549,820,1,",57,501",#F5C00E,9,Washington St @ Oak Square Ave
2550,820,2,",86",#F5C00E,14,Market St @ Keenan Rd
2551,821,0,",Orange,Line",#EB841E,11,Roxbury Crossing
2552,821,1,",42",#F5C00E,4,Washington St @ Guild St
2553,821,2,",14,41,45",#F5C00E,6,42A John Eliot Sq
2554,822,0,",57,501",#F5C00E,2,Washington St @ Oak Square Ave
2555,822,1,",64",#F5C00E,6,Faneuil St @ Brooks St
2556,823,0,",Framingham",#8E44AD,16,Boston Landing
2557,823,1,",B",#00843D,16,Harvard Avenue
2558,824,0,",B",#018835,8,Harvard Avenue
2559,824,1,",64,66,501",#F5C00E,1,Cambridge Street
2560,825,0,",E",#00843D,4,Symphony
2561,825,1,",Orange,Line",#EB841E,7,Massachusetts Ave
2562,825,2,",D,B,C",#00843D,10,Hynes Convention Center Station
2563,825,3,",Franklin,Needham,Providence/Stoughton",#8E44AD,12,Ruggles
2564,826,0,",Red,Line",#DA1721,10,JFK / UMass
2565,826,1,",Kingston/Greenbush",#8E44AD,10,JFK / UMass
2566,826,2,",Middleborough/Lakeville",#8E44AD,10,JFK / UMass
2567,826,3,",8,16,41",#EB841E,10,JFK / UMass
2568,827,0,",B",#00843D,2,Chiswick Road
2569,827,1,",86",#F5C00E,4,Chestnut Hill Ave @ Embassy Rd
2570,828,0,",Framingham/Worcester,Line",#8E44AD,6,Boston Landing
2571,828,1,",B",#00843D,13,Allston Street
2572,828,2,",64",#F5C00E,3,N Beacon St @ Cambridge St
2573,828,3,",51,57,66",#F5C00E,5,Cambridge St @ N Beacon St
2574,829,0,",B",#00843D,10,Warren Street
2575,829,1,",Framingham",#B933AD,13,Boston Landing
2576,829,2,",Worcester",#B933AD,13,Boston Landing
2577,829,3,",51,57,66",#F5C00E,1,Cambridge St @ Sparhawk St
2578,830,0,",Orange,line",#EB841E,10,Roxbury Crossing
2579,830,1,",14,41,45",#F5C00E,2,Dudley St @ Guild Row
2580,831,0,",B",#00843D,3,Packards Corner
2581,832,0,",Red,Line",#DA1721,5,JFK / UMass
2582,832,1,",Greenbush,Kingston",#8E44AD,5,JFK / UMass
2583,832,2,",8,41,16",#F5C00E,5,JFK / UMass
2584,832,3,",Middleborough/Lakeville",#8E44AD,5,JFK / UMass
2585,833,0,",BCDE,Light,Rail",#00843D,5,Haymarket
2586,833,1,",Blue",#0E4189,11,Aquarium
2587,833,2,",Orange",#EB841E,5,Haymarket
2588,834,0,",Orange,Line",#EB841E,10,Ruggles
2589,834,1,",E",#018835,12,Symphony
2590,834,2,",Needham/Franklin",#8E44AD,11,Ruggles
2591,834,3,",43",#F5C00E,1,Tremont St @ Hammond St
2592,834,4,",Providence/Stoughton",#8E44AD,11,Ruggles
2593,835,0,",B",#00843D,8,Harvard Avenue
2594,835,1,",Framingham/Worcester,Line",#B933AD,12,Boston Landing
2595,835,2,",64,66,501",#F5C00E,2,Cambridge Street
2596,835,3,",57",#F5C00E,5,Brighton Ave @ Linden St
2597,836,0,",15,39,57",#F5C00E,4,Cambridge St/Bowdoin St
2598,836,1,",Charles/MGH",#DA1721,4,Bowdoin St
2599,836,2,",Peter,Pan",#018835,6,State House
2600,837,0,",Orange,line",#EB841E,8,Haymarket
2601,837,1,",Blue,line",#0E4189,11,Aquarium
2602,838,0,",B",#018835,4,Sutherland Road
2603,838,1,",C",#018835,5,Dean Road
2604,839,0,",Greeenbush/Kingston",#7F2A6B,8,JFK/UMass
2605,839,1,",Red,Line",#DE2B2E,8,JFK/UMass
2606,839,2,",Middleborough/Lakeville",#7F2A6B,8,JFK/UMass
2607,839,3,",8,16,41",#F1BC3D,8,JFK/UMass
2608,840,0,",Orange,Line",#EB841E,11,Roxbury Crossing
