id,Apt_id,url,address,Beds,Bath,Price,BedArea,Availablefrom,Availabletill,Description
589,3503,https://junehomes.com/residences/boston-ma/jfk/1221-jfkumass/3503,3503,5,1,1475,159,2023-09-01,2023-06-14,"This 159 square footage room on Boston's JFK/UMass is a neat, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
590,1209,https://junehomes.com/residences/boston-ma/mission-hill/428-mission-hill/1209,mission-hill,3,1,1475,160,2023-08-10,2023-05-30,"This good-looking, spacious and neat room is available."
590,1209,https://junehomes.com/residences/boston-ma/mission-hill/428-mission-hill/1209,428-mission-hill,3,1,1475,160,2023-08-10,2023-05-30,"This good-looking, spacious and neat room is available."
590,1209,https://junehomes.com/residences/boston-ma/mission-hill/428-mission-hill/1209,1209,3,1,1475,160,2023-08-10,2023-05-30,"This good-looking, spacious and neat room is available."
591,3521,https://junehomes.com/residences/boston-ma/jfk/1225-jfkumass/3521,jfk,5,1,1475,149,2023-09-01,2023-03-02,"This 149 square footage room on Boston's JFK/UMass is a spacious, well-kept and comfortable room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
591,3521,https://junehomes.com/residences/boston-ma/jfk/1225-jfkumass/3521,1225-jfkumass,5,1,1475,149,2023-09-01,2023-03-02,"This 149 square footage room on Boston's JFK/UMass is a spacious, well-kept and comfortable room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
591,3521,https://junehomes.com/residences/boston-ma/jfk/1225-jfkumass/3521,3521,5,1,1475,149,2023-09-01,2023-03-02,"This 149 square footage room on Boston's JFK/UMass is a spacious, well-kept and comfortable room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
592,2687,https://junehomes.com/residences/boston-ma/jfk/949-savin-hill/2687,jfk,5,1,1475,151,2023-06-30,2023-10-01,"This 151 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
592,2687,https://junehomes.com/residences/boston-ma/jfk/949-savin-hill/2687,949-savin-hill,5,1,1475,151,2023-06-30,2023-10-01,"This 151 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
592,2687,https://junehomes.com/residences/boston-ma/jfk/949-savin-hill/2687,2687,5,1,1475,151,2023-06-30,2023-10-01,"This 151 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
593,2799,https://junehomes.com/residences/boston-ma/jfk/982-jfkumass/2799,jfk,6,2,1475,122,2023-06-01,2023-06-24,"This attractive, charming and flashing room is available."
593,2799,https://junehomes.com/residences/boston-ma/jfk/982-jfkumass/2799,982-jfkumass,6,2,1475,122,2023-06-01,2023-06-24,"This attractive, charming and flashing room is available."
593,2799,https://junehomes.com/residences/boston-ma/jfk/982-jfkumass/2799,2799,6,2,1475,122,2023-06-01,2023-06-24,"This attractive, charming and flashing room is available."
594,4401,https://junehomes.com/residences/boston-ma/brighton/1524-brighton/4401,brighton,5,2,1475,156,2023-08-30,2023-03-30,"This 156 square footage room on Boston's Brighton. It's a functional, spacious and comfortable room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee. For up to date prices, please indicate your move-in date, move-out date and your furnishing preference."
594,4401,https://junehomes.com/residences/boston-ma/brighton/1524-brighton/4401,1524-brighton,5,2,1475,156,2023-08-30,2023-03-30,"This 156 square footage room on Boston's Brighton. It's a functional, spacious and comfortable room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee. For up to date prices, please indicate your move-in date, move-out date and your furnishing preference."
594,4401,https://junehomes.com/residences/boston-ma/brighton/1524-brighton/4401,4401,5,2,1475,156,2023-08-30,2023-03-30,"This 156 square footage room on Boston's Brighton. It's a functional, spacious and comfortable room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee. For up to date prices, please indicate your move-in date, move-out date and your furnishing preference."
595,3098,https://junehomes.com/residences/boston-ma/mission-hill/1058-mission-hill/3098,mission-hill,4,1,1475,177,2023-09-01,2023-10-01,"This 177 square footage room on Mission Hill, Boston is a spacious, lovely and clean room in a 1-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
595,3098,https://junehomes.com/residences/boston-ma/mission-hill/1058-mission-hill/3098,1058-mission-hill,4,1,1475,177,2023-09-01,2023-10-01,"This 177 square footage room on Mission Hill, Boston is a spacious, lovely and clean room in a 1-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
595,3098,https://junehomes.com/residences/boston-ma/mission-hill/1058-mission-hill/3098,3098,4,1,1475,177,2023-09-01,2023-10-01,"This 177 square footage room on Mission Hill, Boston is a spacious, lovely and clean room in a 1-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
596,3634,https://junehomes.com/residences/boston-ma/jfk/1256-jfkumass/3634,jfk,5,1,1475,130,2023-02-01,2023-10-13,"This 130 square footage room on Boston's JFK/UMass is a spacious, well-kept and comfortable room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
596,3634,https://junehomes.com/residences/boston-ma/jfk/1256-jfkumass/3634,1256-jfkumass,5,1,1475,130,2023-02-01,2023-10-13,"This 130 square footage room on Boston's JFK/UMass is a spacious, well-kept and comfortable room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
596,3634,https://junehomes.com/residences/boston-ma/jfk/1256-jfkumass/3634,3634,5,1,1475,130,2023-02-01,2023-10-13,"This 130 square footage room on Boston's JFK/UMass is a spacious, well-kept and comfortable room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
597,2765,https://junehomes.com/residences/boston-ma/jfk/975-jfkumass/2765,jfk,5,2,1475,97,2023-09-05,2023-08-31,"This 97 square footage room on Boston's JFK/UMass is a clean, charming and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
597,2765,https://junehomes.com/residences/boston-ma/jfk/975-jfkumass/2765,975-jfkumass,5,2,1475,97,2023-09-05,2023-08-31,"This 97 square footage room on Boston's JFK/UMass is a clean, charming and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
597,2765,https://junehomes.com/residences/boston-ma/jfk/975-jfkumass/2765,2765,5,2,1475,97,2023-09-05,2023-08-31,"This 97 square footage room on Boston's JFK/UMass is a clean, charming and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
598,3888,https://junehomes.com/residences/boston-ma/brighton/1341-brighton/3888,brighton,10,2,1475,113,2023-05-31,2023-06-25,"This 113 square footage room on Boston's spaciouson is a clean, spacious and glossy room in a 10-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
598,3888,https://junehomes.com/residences/boston-ma/brighton/1341-brighton/3888,1341-brighton,10,2,1475,113,2023-05-31,2023-06-25,"This 113 square footage room on Boston's spaciouson is a clean, spacious and glossy room in a 10-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
598,3888,https://junehomes.com/residences/boston-ma/brighton/1341-brighton/3888,3888,10,2,1475,113,2023-05-31,2023-06-25,"This 113 square footage room on Boston's spaciouson is a clean, spacious and glossy room in a 10-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
599,3117,https://junehomes.com/residences/boston-ma/jfk/1062-jfkumass/3117,jfk,4,1,1500,144,2023-05-15,2023-06-30,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
599,3117,https://junehomes.com/residences/boston-ma/jfk/1062-jfkumass/3117,1062-jfkumass,4,1,1500,144,2023-05-15,2023-06-30,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
599,3117,https://junehomes.com/residences/boston-ma/jfk/1062-jfkumass/3117,3117,4,1,1500,144,2023-05-15,2023-06-30,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
600,3628,https://junehomes.com/residences/boston-ma/jfk/1255-jfkumass/3628,jfk,5,1,1475,130,2023-04-30,2023-09-30,"This 130 square footage room on Boston's JFK/UMass is a neat, spacious and clean room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
600,3628,https://junehomes.com/residences/boston-ma/jfk/1255-jfkumass/3628,1255-jfkumass,5,1,1475,130,2023-04-30,2023-09-30,"This 130 square footage room on Boston's JFK/UMass is a neat, spacious and clean room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
600,3628,https://junehomes.com/residences/boston-ma/jfk/1255-jfkumass/3628,3628,5,1,1475,130,2023-04-30,2023-09-30,"This 130 square footage room on Boston's JFK/UMass is a neat, spacious and clean room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
601,2482,https://junehomes.com/residences/boston-ma/jfk/885-jfkumass/2482,jfk,4,1,1475,168,2023-01-31,2023-07-03,"This 168 square footage room on Boston's JFK/UMass is a good-looking, spacious and adorable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
601,2482,https://junehomes.com/residences/boston-ma/jfk/885-jfkumass/2482,885-jfkumass,4,1,1475,168,2023-01-31,2023-07-03,"This 168 square footage room on Boston's JFK/UMass is a good-looking, spacious and adorable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
601,2482,https://junehomes.com/residences/boston-ma/jfk/885-jfkumass/2482,2482,4,1,1475,168,2023-01-31,2023-07-03,"This 168 square footage room on Boston's JFK/UMass is a good-looking, spacious and adorable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
602,960,https://junehomes.com/residences/boston-ma/northend/369-north-end/960,northend,3,1,1475,135,2023-09-01,2023-10-01,"This good-looking, spacious and appealing room is available."
602,960,https://junehomes.com/residences/boston-ma/northend/369-north-end/960,369-north-end,3,1,1475,135,2023-09-01,2023-10-01,"This good-looking, spacious and appealing room is available."
602,960,https://junehomes.com/residences/boston-ma/northend/369-north-end/960,960,3,1,1475,135,2023-09-01,2023-10-01,"This good-looking, spacious and appealing room is available."
603,3254,https://junehomes.com/residences/boston-ma/brighton/1097-brighton/3254,brighton,5,2,1475,129,2023-05-25,2023-07-31,"This 129 square footage room on Boston's spaciouson is a clean, spacious and smart room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
603,3254,https://junehomes.com/residences/boston-ma/brighton/1097-brighton/3254,1097-brighton,5,2,1475,129,2023-05-25,2023-07-31,"This 129 square footage room on Boston's spaciouson is a clean, spacious and smart room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
603,3254,https://junehomes.com/residences/boston-ma/brighton/1097-brighton/3254,3254,5,2,1475,129,2023-05-25,2023-07-31,"This 129 square footage room on Boston's spaciouson is a clean, spacious and smart room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
604,3222,https://junehomes.com/residences/boston-ma/jfk/1086-jfkumass/3222,jfk,6,2,1475,1086,2023-02-28,2023-03-01,"This spacious, well-kept and appealing room is available."
604,3222,https://junehomes.com/residences/boston-ma/jfk/1086-jfkumass/3222,1086-jfkumass,6,2,1475,1086,2023-02-28,2023-03-01,"This spacious, well-kept and appealing room is available."
604,3222,https://junehomes.com/residences/boston-ma/jfk/1086-jfkumass/3222,3222,6,2,1475,1086,2023-02-28,2023-03-01,"This spacious, well-kept and appealing room is available."
605,1563,https://junehomes.com/residences/boston-ma/brighton/571-brighton/1563,brighton,5,2,1500,106,2023-09-01,2023-06-30,"This 106 square footage room on Boston's spaciouson is a cute, spacious and clean room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
605,1563,https://junehomes.com/residences/boston-ma/brighton/571-brighton/1563,571-brighton,5,2,1500,106,2023-09-01,2023-06-30,"This 106 square footage room on Boston's spaciouson is a cute, spacious and clean room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
605,1563,https://junehomes.com/residences/boston-ma/brighton/571-brighton/1563,1563,5,2,1500,106,2023-09-01,2023-06-30,"This 106 square footage room on Boston's spaciouson is a cute, spacious and clean room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
606,2789,https://junehomes.com/residences/boston-ma/south-end/980-south-end/2789,south-end,4,2,1475,146,2023-09-08,2023-05-27,"This 146 square footage room on Boston's South End is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
606,2789,https://junehomes.com/residences/boston-ma/south-end/980-south-end/2789,980-south-end,4,2,1475,146,2023-09-08,2023-05-27,"This 146 square footage room on Boston's South End is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
606,2789,https://junehomes.com/residences/boston-ma/south-end/980-south-end/2789,2789,4,2,1475,146,2023-09-08,2023-05-27,"This 146 square footage room on Boston's South End is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
607,1169,https://junehomes.com/residences/boston-ma/harvard-square/443-harvard-square/1169,harvard-square,7,3,1475,178,2023-08-01,2023-05-27,"This good-looking, spacious and neat room is available."
607,1169,https://junehomes.com/residences/boston-ma/harvard-square/443-harvard-square/1169,443-harvard-square,7,3,1475,178,2023-08-01,2023-05-27,"This good-looking, spacious and neat room is available."
607,1169,https://junehomes.com/residences/boston-ma/harvard-square/443-harvard-square/1169,1169,7,3,1475,178,2023-08-01,2023-05-27,"This good-looking, spacious and neat room is available."
608,3979,https://junehomes.com/residences/boston-ma/polish-triangle-dorchester/1373-jfkumass/3979,polish-triangle-dorchester,4,1,1500,158,2023-05-26,2023-05-31,"This 158 square footage room on Boston's JFK/UMass is a spacious, clean and spacious room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
608,3979,https://junehomes.com/residences/boston-ma/polish-triangle-dorchester/1373-jfkumass/3979,1373-jfkumass,4,1,1500,158,2023-05-26,2023-05-31,"This 158 square footage room on Boston's JFK/UMass is a spacious, clean and spacious room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
608,3979,https://junehomes.com/residences/boston-ma/polish-triangle-dorchester/1373-jfkumass/3979,3979,4,1,1500,158,2023-05-26,2023-05-31,"This 158 square footage room on Boston's JFK/UMass is a spacious, clean and spacious room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
609,3158,https://junehomes.com/residences/boston-ma/jfk/1071-jfkumass/3158,jfk,6,2,1500,131,2023-05-31,2023-10-01,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
609,3158,https://junehomes.com/residences/boston-ma/jfk/1071-jfkumass/3158,1071-jfkumass,6,2,1500,131,2023-05-31,2023-10-01,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
609,3158,https://junehomes.com/residences/boston-ma/jfk/1071-jfkumass/3158,3158,6,2,1500,131,2023-05-31,2023-10-01,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
610,3140,https://junehomes.com/residences/boston-ma/mission-hill/1068-mission-hill/3140,mission-hill,5,1,1500,162,2023-08-31,2023-06-30,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
610,3140,https://junehomes.com/residences/boston-ma/mission-hill/1068-mission-hill/3140,1068-mission-hill,5,1,1500,162,2023-08-31,2023-06-30,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
610,3140,https://junehomes.com/residences/boston-ma/mission-hill/1068-mission-hill/3140,3140,5,1,1500,162,2023-08-31,2023-06-30,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
611,3698,https://junehomes.com/residences/boston-ma/brighton/1279-allston/3698,brighton,3,1,1500,102,2023-06-03,2023-07-21,"This 102 square footage room on Boston's spaciouson is a attractive, spacious and smart room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
611,3698,https://junehomes.com/residences/boston-ma/brighton/1279-allston/3698,1279-allston,3,1,1500,102,2023-06-03,2023-07-21,"This 102 square footage room on Boston's spaciouson is a attractive, spacious and smart room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
611,3698,https://junehomes.com/residences/boston-ma/brighton/1279-allston/3698,3698,3,1,1500,102,2023-06-03,2023-07-21,"This 102 square footage room on Boston's spaciouson is a attractive, spacious and smart room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
612,2776,https://junehomes.com/residences/boston-ma/jfk/977-jfkumass/2776,jfk,5,2,1500,100,2023-09-01,2023-10-05,"This 100 square footage room on Boston's JFK/UMass is a clean, charming and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
612,2776,https://junehomes.com/residences/boston-ma/jfk/977-jfkumass/2776,977-jfkumass,5,2,1500,100,2023-09-01,2023-10-05,"This 100 square footage room on Boston's JFK/UMass is a clean, charming and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
612,2776,https://junehomes.com/residences/boston-ma/jfk/977-jfkumass/2776,2776,5,2,1500,100,2023-09-01,2023-10-05,"This 100 square footage room on Boston's JFK/UMass is a clean, charming and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
613,2766,https://junehomes.com/residences/boston-ma/jfk/975-jfkumass/2766,jfk,5,2,1500,100,2023-07-01,2023-09-23,"This 100 square footage room on Boston's JFK/UMass is a clean, charming and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
613,2766,https://junehomes.com/residences/boston-ma/jfk/975-jfkumass/2766,975-jfkumass,5,2,1500,100,2023-07-01,2023-09-23,"This 100 square footage room on Boston's JFK/UMass is a clean, charming and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
613,2766,https://junehomes.com/residences/boston-ma/jfk/975-jfkumass/2766,2766,5,2,1500,100,2023-07-01,2023-09-23,"This 100 square footage room on Boston's JFK/UMass is a clean, charming and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
614,2266,https://junehomes.com/residences/boston-ma/somerville/817-somerville/2266,somerville,3,1,1525,106,2023-01-30,2023-09-19,"This 106 square footage room on Boston's Somerville is a clean, spacious and glossy room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
614,2266,https://junehomes.com/residences/boston-ma/somerville/817-somerville/2266,817-somerville,3,1,1525,106,2023-01-30,2023-09-19,"This 106 square footage room on Boston's Somerville is a clean, spacious and glossy room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
614,2266,https://junehomes.com/residences/boston-ma/somerville/817-somerville/2266,2266,3,1,1525,106,2023-01-30,2023-09-19,"This 106 square footage room on Boston's Somerville is a clean, spacious and glossy room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
615,1679,https://junehomes.com/residences/boston-ma/brighton/604-brighton/1679,brighton,4,1,1500,126,2023-05-31,2023-03-31,"This 126 square footage room on Boston's spaciouson is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
615,1679,https://junehomes.com/residences/boston-ma/brighton/604-brighton/1679,604-brighton,4,1,1500,126,2023-05-31,2023-03-31,"This 126 square footage room on Boston's spaciouson is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
615,1679,https://junehomes.com/residences/boston-ma/brighton/604-brighton/1679,1679,4,1,1500,126,2023-05-31,2023-03-31,"This 126 square footage room on Boston's spaciouson is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
616,3635,https://junehomes.com/residences/boston-ma/jfk/1257-jfkumass/3635,jfk,4,1,1500,169,2023-04-27,2023-07-04,"This 169 square footage room on Boston's JFK/UMass is a spacious, lovely and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
616,3635,https://junehomes.com/residences/boston-ma/jfk/1257-jfkumass/3635,1257-jfkumass,4,1,1500,169,2023-04-27,2023-07-04,"This 169 square footage room on Boston's JFK/UMass is a spacious, lovely and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
616,3635,https://junehomes.com/residences/boston-ma/jfk/1257-jfkumass/3635,3635,4,1,1500,169,2023-04-27,2023-07-04,"This 169 square footage room on Boston's JFK/UMass is a spacious, lovely and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
617,1293,https://junehomes.com/residences/boston-ma/fenway/475-fenway/1293,fenway,2,1,1500,164,2023-04-27,2023-06-15,"This 164 square footage room on Boston's Fenway is a clean, spacious and glossy room in a 2-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
617,1293,https://junehomes.com/residences/boston-ma/fenway/475-fenway/1293,475-fenway,2,1,1500,164,2023-04-27,2023-06-15,"This 164 square footage room on Boston's Fenway is a clean, spacious and glossy room in a 2-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
617,1293,https://junehomes.com/residences/boston-ma/fenway/475-fenway/1293,1293,2,1,1500,164,2023-04-27,2023-06-15,"This 164 square footage room on Boston's Fenway is a clean, spacious and glossy room in a 2-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
618,3987,https://junehomes.com/residences/boston-ma/mission-hill/1375-mission-hill/3987,mission-hill,5,2,1500,90,2023-05-01,2023-07-30,"This 90 square footage room on Boston's Mission Hill is a clean, charming and glossy room in a 5-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
618,3987,https://junehomes.com/residences/boston-ma/mission-hill/1375-mission-hill/3987,1375-mission-hill,5,2,1500,90,2023-05-01,2023-07-30,"This 90 square footage room on Boston's Mission Hill is a clean, charming and glossy room in a 5-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
618,3987,https://junehomes.com/residences/boston-ma/mission-hill/1375-mission-hill/3987,3987,5,2,1500,90,2023-05-01,2023-07-30,"This 90 square footage room on Boston's Mission Hill is a clean, charming and glossy room in a 5-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
619,3515,https://junehomes.com/residences/boston-ma/jfk/1224-jfkumass/3515,jfk,5,1,1500,135,2023-09-01,2023-09-27,"This 135 square footage room on Boston's JFK/UMass is a neat, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
619,3515,https://junehomes.com/residences/boston-ma/jfk/1224-jfkumass/3515,1224-jfkumass,5,1,1500,135,2023-09-01,2023-09-27,"This 135 square footage room on Boston's JFK/UMass is a neat, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
619,3515,https://junehomes.com/residences/boston-ma/jfk/1224-jfkumass/3515,3515,5,1,1500,135,2023-09-01,2023-09-27,"This 135 square footage room on Boston's JFK/UMass is a neat, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
620,3516,https://junehomes.com/residences/boston-ma/jfk/1224-jfkumass/3516,jfk,5,1,1525,152,2023-05-31,2023-06-30,"This 152 square footage room on Boston's JFK/UMass is a clean, spacious and smart room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
620,3516,https://junehomes.com/residences/boston-ma/jfk/1224-jfkumass/3516,1224-jfkumass,5,1,1525,152,2023-05-31,2023-06-30,"This 152 square footage room on Boston's JFK/UMass is a clean, spacious and smart room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
620,3516,https://junehomes.com/residences/boston-ma/jfk/1224-jfkumass/3516,3516,5,1,1525,152,2023-05-31,2023-06-30,"This 152 square footage room on Boston's JFK/UMass is a clean, spacious and smart room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
621,1164,https://junehomes.com/residences/boston-ma/harvard-square/443-harvard-square/1164,harvard-square,7,3,1500,216,2023-06-21,2023-06-30,"This good-looking, spacious and neat room is available."
621,1164,https://junehomes.com/residences/boston-ma/harvard-square/443-harvard-square/1164,443-harvard-square,7,3,1500,216,2023-06-21,2023-06-30,"This good-looking, spacious and neat room is available."
621,1164,https://junehomes.com/residences/boston-ma/harvard-square/443-harvard-square/1164,1164,7,3,1500,216,2023-06-21,2023-06-30,"This good-looking, spacious and neat room is available."
622,3713,https://junehomes.com/residences/boston-ma/allston/1284-allston/3713,allston,6,2,1500,62,2023-08-31,2023-10-01,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
622,3713,https://junehomes.com/residences/boston-ma/allston/1284-allston/3713,1284-allston,6,2,1500,62,2023-08-31,2023-10-01,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
622,3713,https://junehomes.com/residences/boston-ma/allston/1284-allston/3713,3713,6,2,1500,62,2023-08-31,2023-10-01,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
623,4118,https://junehomes.com/residences/boston-ma/allston/1419-allston/4118,allston,5,2,1500,158,2023-08-24,2023-05-01,"This 158 square footage room on Boston, Allston is a clean, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
623,4118,https://junehomes.com/residences/boston-ma/allston/1419-allston/4118,1419-allston,5,2,1500,158,2023-08-24,2023-05-01,"This 158 square footage room on Boston, Allston is a clean, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
623,4118,https://junehomes.com/residences/boston-ma/allston/1419-allston/4118,4118,5,2,1500,158,2023-08-24,2023-05-01,"This 158 square footage room on Boston, Allston is a clean, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
624,815,https://junehomes.com/residences/boston-ma/jfk/328-jfkumass/815,jfk,4,1,1500,124,2023-08-20,2023-07-01,"This clean, shiny and charming room is available."
624,815,https://junehomes.com/residences/boston-ma/jfk/328-jfkumass/815,328-jfkumass,4,1,1500,124,2023-08-20,2023-07-01,"This clean, shiny and charming room is available."
624,815,https://junehomes.com/residences/boston-ma/jfk/328-jfkumass/815,815,4,1,1500,124,2023-08-20,2023-07-01,"This clean, shiny and charming room is available."
625,1279,https://junehomes.com/residences/boston-ma/northend/470-north-end/1279,northend,3,1,1500,94,2023-03-01,2023-06-30,"This 94 square footage room on Boston's North End is a clean, shiny and charming room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
625,1279,https://junehomes.com/residences/boston-ma/northend/470-north-end/1279,470-north-end,3,1,1500,94,2023-03-01,2023-06-30,"This 94 square footage room on Boston's North End is a clean, shiny and charming room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
625,1279,https://junehomes.com/residences/boston-ma/northend/470-north-end/1279,1279,3,1,1500,94,2023-03-01,2023-06-30,"This 94 square footage room on Boston's North End is a clean, shiny and charming room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
626,3974,https://junehomes.com/residences/boston-ma/brighton/1372-brighton/3974,brighton,4,2,1500,138,2023-06-04,2023-07-03,"This 138 square footage room on Boston's spaciouson is available. This is a spacious, appealing and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee. The room is not couple-friendly."
626,3974,https://junehomes.com/residences/boston-ma/brighton/1372-brighton/3974,1372-brighton,4,2,1500,138,2023-06-04,2023-07-03,"This 138 square footage room on Boston's spaciouson is available. This is a spacious, appealing and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee. The room is not couple-friendly."
626,3974,https://junehomes.com/residences/boston-ma/brighton/1372-brighton/3974,3974,4,2,1500,138,2023-06-04,2023-07-03,"This 138 square footage room on Boston's spaciouson is available. This is a spacious, appealing and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee. The room is not couple-friendly."
627,2683,https://junehomes.com/residences/boston-ma/jfk/949-savin-hill/2683,jfk,5,1,1500,179,2023-05-16,2023-10-01,"This 179 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
