,id,Transport
60,60,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush', 'Line', 'Kingston', 'Line'], 'color': '#8E44AD', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Fairmount', 'Line', 'Franklin', 'Line'], 'color': '#8E44AD', 'walktime': 15, 'description': 'Uphams Corner'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#F5C00E', 'walktime': 6, 'description': 'JFK / UMass'}]"
61,61,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 14, 'description': 'Warren Street'}, {'id': 1, 'stations': ['51', '57', '66'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Market St @ Keenan Rd'}, {'id': 2, 'stations': ['86'], 'color': '#F5C00E', 'walktime': 6, 'description': 'Cambridge St @ Dustin St'}]"
62,62,"[{'id': 0, 'stations': ['Red', 'LIne'], 'color': '#EC211F', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush/Kingston'], 'color': '#8E44AD', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#8E44AD', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#EB841E', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 4, 'stations': ['18'], 'color': '#EB841E', 'walktime': 2, 'description': 'Dorchster Ave @ Howes St'}]"
63,63,"[{'id': 0, 'stations': ['57', '501'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Washington St @ Oak Square Ave'}, {'id': 1, 'stations': ['64'], 'color': '#F5C00E', 'walktime': 6, 'description': 'Faneuil St @ Brooks St'}]"
64,64,"[{'id': 0, 'stations': ['B'], 'color': '#00843D', 'walktime': 8, 'description': 'Harvard Avenue'}, {'id': 1, 'stations': ['64', '66', '501'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Cambridge Street'}]"
65,65,"[{'id': 0, 'stations': ['64'], 'color': '#F5C00E', 'walktime': 6, 'description': 'Brooks St @ Faneuil St'}, {'id': 1, 'stations': ['57', '501'], 'color': '#F5C00E', 'walktime': 8, 'description': 'Washington St @ Foster St'}, {'id': 2, 'stations': ['86'], 'color': '#F5C00E', 'walktime': 9, 'description': 'Market St @ Sparhawk St'}]"
66,66,"[{'id': 0, 'stations': ['Greenbush', 'Line', 'Kingston', 'Line', 'Middleborough/Lakeville', 'Line'], 'color': '#8E44AD', 'walktime': 11, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 11, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['8', '16', '41'], 'color': '#F5C00E', 'walktime': 11, 'description': 'JFK / UMass'}]"
67,67,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 14, 'description': 'Warren Street'}, {'id': 1, 'stations': ['51', '57', '66'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Market St @ Keenan Rd'}, {'id': 2, 'stations': ['86'], 'color': '#F5C00E', 'walktime': 6, 'description': 'Cambridge St @ Dustin St'}]"
68,68,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 14, 'description': 'Warren Street'}, {'id': 1, 'stations': ['51', '57', '66'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Market St @ Keenan Rd'}, {'id': 2, 'stations': ['86'], 'color': '#F5C00E', 'walktime': 6, 'description': 'Cambridge St @ Dustin St'}]"
69,69,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 4, 'description': 'Sutherland Road'}, {'id': 1, 'stations': ['C'], 'color': '#018835', 'walktime': 5, 'description': 'Dean Road'}]"
70,70,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#e02826', 'walktime': 14, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Fairmount', 'Franklin'], 'color': '#80276c', 'walktime': 8, 'description': 'Uphams Corner'}, {'id': 2, 'stations': ['Greenbush', 'Kingstone', 'Middleborough/Lakeville'], 'color': '#80276c', 'walktime': 14, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['Middleborough/Lakeville'], 'color': '#80276c', 'walktime': 14, 'description': 'JFK / UMass'}]"
71,71,"[{'id': 0, 'stations': ['Fairmount', 'Line'], 'color': '#B933AD', 'walktime': 5, 'description': 'Uphams Corner'}, {'id': 1, 'stations': ['Kingston', 'Line'], 'color': '#B933AD', 'walktime': 15, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Greenbush', 'Line'], 'color': '#B933AD', 'walktime': 15, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['Red', 'line'], 'color': '#DA1721', 'walktime': 15, 'description': 'JFK / UMass'}, {'id': 4, 'stations': ['16', '17', '41'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Columbia Rd @ Holden St'}]"
72,72,"[{'id': 0, 'stations': ['57', '501'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Tremont St @ Washington St'}, {'id': 1, 'stations': ['64'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Faneuil St @ Bigelow St'}]"
73,73,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#e02826', 'walktime': 14, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Fairmount', 'Franklin'], 'color': '#80276c', 'walktime': 8, 'description': 'Uphams Corner'}, {'id': 2, 'stations': ['Greenbush', 'Kingstone', 'Middleborough/Lakeville'], 'color': '#80276c', 'walktime': 14, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['Middleborough/Lakeville'], 'color': '#80276c', 'walktime': 14, 'description': 'JFK / UMass'}]"
74,74,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 14, 'description': 'Warren Street'}, {'id': 1, 'stations': ['51', '57', '66'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Market St @ Keenan Rd'}, {'id': 2, 'stations': ['86'], 'color': '#F5C00E', 'walktime': 6, 'description': 'Cambridge St @ Dustin St'}]"
75,75,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#EC211F', 'walktime': 6, 'description': 'JFK/UMass'}, {'id': 1, 'stations': ['Greenbush', 'Line', 'Kingston', 'Line'], 'color': '#8E44AD', 'walktime': 6, 'description': 'JFK/UMass'}, {'id': 2, 'stations': ['Fairmount', 'Line', 'Franklin/Foxboro', 'Line'], 'color': '#8E44AD', 'walktime': 15, 'description': 'Newmarket'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#F5C00E', 'walktime': 6, 'description': 'JFK/UMass'}]"
76,76,"[{'id': 0, 'stations': ['B'], 'color': '#00843D', 'walktime': 8, 'description': 'Harvard Avenue'}, {'id': 1, 'stations': ['Framingham'], 'color': '#8E44AD', 'walktime': 13, 'description': 'Boston Landing'}]"
77,77,"[{'id': 0, 'stations': ['57', '501'], 'color': '#EB841E', 'walktime': 3, 'description': 'Washington St @ Brock St'}, {'id': 1, 'stations': ['51', '65', '86'], 'color': '#EB841E', 'walktime': 12, 'description': 'Chestnut Hill Ave @ Veronica Smith Ctr'}]"
78,78,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 8, 'description': 'Harvard Avenue'}, {'id': 1, 'stations': ['64', '66', '501'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Cambridge Street'}]"
79,79,"[{'id': 0, 'stations': ['Greenbush/Kingston'], 'color': '#8E44AD', 'walktime': 1, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 1, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#8E44AD', 'walktime': 1, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#EB841E', 'walktime': 1, 'description': 'JFK / UMass'}]"
80,80,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 4, 'description': 'Sutherland Road'}, {'id': 1, 'stations': ['C'], 'color': '#018835', 'walktime': 5, 'description': 'Dean Road'}]"
81,81,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#EC211F', 'walktime': 8, 'description': 'Porter'}, {'id': 1, 'stations': ['88', '89'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Highland Ave @ Willow Ave'}, {'id': 2, 'stations': ['Fitchburg', 'Line'], 'color': '#B933AD', 'walktime': 8, 'description': 'Porter'}, {'id': 3, 'stations': ['87', '88', '89', '90', '94', '96'], 'color': '#F5C00E', 'walktime': 10, 'description': 'Davis'}]"
82,82,"[{'id': 0, 'stations': ['Red', 'LIne'], 'color': '#8E44AD', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush/Kingston'], 'color': '#8E44AD', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#EC211F', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#EB841E', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 4, 'stations': ['18'], 'color': '#EB841E', 'walktime': 2, 'description': 'Dorchster Ave @ Howes St'}]"
83,83,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 8, 'description': 'Andrew'}, {'id': 1, 'stations': ['Fairmount', 'Franklin'], 'color': '#8E44AD', 'walktime': 11, 'description': 'Newmarket'}, {'id': 2, 'stations': ['Greenbush', 'Kingston'], 'color': '#8E44AD', 'walktime': 14, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '41', '16'], 'color': '#F5C00E', 'walktime': 14, 'description': 'JFK / UMass'}, {'id': 4, 'stations': ['Middleborough/Lakeville'], 'color': '#8E44AD', 'walktime': 14, 'description': 'JFK / UMass'}]"
84,84,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 8, 'description': 'Chiswick Road'}, {'id': 1, 'stations': ['51', '86'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Chestnut Hill Ave @ Wiltshire Rd'}]"
85,85,"[{'id': 0, 'stations': ['57', '501'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Washington St @ Oak Square Ave'}, {'id': 1, 'stations': ['64'], 'color': '#F5C00E', 'walktime': 6, 'description': 'Faneuil St @ Brooks St'}]"
86,86,"[{'id': 0, 'stations': ['B'], 'color': '#00843D', 'walktime': 8, 'description': 'Harvard Avenue'}, {'id': 1, 'stations': ['64', '66', '501'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Cambridge Street'}]"
87,87,"[{'id': 0, 'stations': ['Framingham/Worcester', 'Line'], 'color': '#8E44AD', 'walktime': 10, 'description': 'Boston Landing'}, {'id': 1, 'stations': ['70', '86'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Western Ave @ Litchfield St'}, {'id': 2, 'stations': ['64'], 'color': '#F5C00E', 'walktime': 10, 'description': 'Market St @ Guest St'}]"
88,88,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 10, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Kingston/Greenbush'], 'color': '#8E44AD', 'walktime': 10, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#8E44AD', 'walktime': 10, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#EB841E', 'walktime': 10, 'description': 'JFK / UMass'}]"
89,89,"[{'id': 0, 'stations': ['D', 'E'], 'color': '#018835', 'walktime': 15, 'description': 'Union Square'}, {'id': 1, 'stations': ['80'], 'color': '#F5C00E', 'walktime': 3, 'description': 'Pearl St @ McGrath Hwy'}, {'id': 2, 'stations': ['88', '90'], 'color': '#F5C00E', 'walktime': 3, 'description': 'Highland Ave @ Walnut St'}]"
90,90,"[{'id': 0, 'stations': ['Framingham/Worcester', 'Line'], 'color': '#8E44AD', 'walktime': 10, 'description': 'Boston Landing'}, {'id': 1, 'stations': ['70', '86'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Western Ave @ Litchfield St'}, {'id': 2, 'stations': ['64'], 'color': '#F5C00E', 'walktime': 10, 'description': 'Market St @ Guest St'}]"
91,91,"[{'id': 0, 'stations': ['23'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Washington St @ Columbia Rd'}, {'id': 1, 'stations': ['16', '19'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Columbia Rd @ Washington St'}, {'id': 2, 'stations': ['Franklin/Fairmount', 'Line'], 'color': '#80276c', 'walktime': 3, 'description': 'Four Corners/Geneva'}]"
92,92,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#EC211F', 'walktime': 8, 'description': 'Porter'}, {'id': 1, 'stations': ['88', '89'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Highland Ave @ Willow Ave'}, {'id': 2, 'stations': ['Fitchburg', 'Line'], 'color': '#B933AD', 'walktime': 8, 'description': 'Porter'}, {'id': 3, 'stations': ['87', '88', '89', '90', '94', '96'], 'color': '#F5C00E', 'walktime': 10, 'description': 'Davis'}]"
93,93,"[{'id': 0, 'stations': ['80'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Medford St @ Glenwood Rd'}, {'id': 1, 'stations': ['89', '89/93'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Broadway @ Medford St - Magoun Sq'}, {'id': 2, 'stations': ['101'], 'color': '#F5C00E', 'walktime': 10, 'description': 'Main St @ Broadway'}]"
94,94,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush/Kingston'], 'color': '#8E44AD', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Fairmount/Franklin'], 'color': '#8E44AD', 'walktime': 15, 'description': 'Uphams Corner'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#F5C00E', 'walktime': 6, 'description': 'JFK / UMass'}]"
95,95,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#EC211F', 'walktime': 8, 'description': 'Porter'}, {'id': 1, 'stations': ['88', '89'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Highland Ave @ Willow Ave'}, {'id': 2, 'stations': ['Fitchburg', 'Line'], 'color': '#B933AD', 'walktime': 8, 'description': 'Porter'}, {'id': 3, 'stations': ['87', '88', '89', '90', '94', '96'], 'color': '#F5C00E', 'walktime': 10, 'description': 'Davis'}]"
96,96,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#EC211F', 'walktime': 8, 'description': 'Porter'}, {'id': 1, 'stations': ['88', '89'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Highland Ave @ Willow Ave'}, {'id': 2, 'stations': ['Fitchburg', 'Line'], 'color': '#B933AD', 'walktime': 8, 'description': 'Porter'}, {'id': 3, 'stations': ['87', '88', '89', '90', '94', '96'], 'color': '#F5C00E', 'walktime': 10, 'description': 'Davis'}]"
97,97,"[{'id': 0, 'stations': ['Fairmount', 'Line'], 'color': '#B933AD', 'walktime': 5, 'description': 'Uphams Corner'}, {'id': 1, 'stations': ['Kingston', 'Line'], 'color': '#B933AD', 'walktime': 15, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Greenbush', 'Line'], 'color': '#B933AD', 'walktime': 15, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['Red', 'line'], 'color': '#DA1721', 'walktime': 15, 'description': 'JFK / UMass'}, {'id': 4, 'stations': ['16', '17', '41'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Columbia Rd @ Holden St'}]"
98,98,"[{'id': 0, 'stations': ['Greenbush', 'Line', 'Kingston', 'Line', 'Middleborough/Lakeville', 'Line'], 'color': '#80276c', 'walktime': 15, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Red', 'Line'], 'color': '#da291c', 'walktime': 15, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['8', '16', '41', 'Red', 'Line', 'Shuttle'], 'color': '#f2bd2a', 'walktime': 15, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['17'], 'color': '#f2bd2a', 'walktime': 3, 'description': 'Columbia Rd @ Holden St'}]"
99,99,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Kingston/Greenbush'], 'color': '#8E44AD', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#8E44AD', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '41'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Columbia Rd @ Buttonwood St'}]"
100,100,"[{'id': 0, 'stations': ['Greenbush', 'Line', 'Kingston', 'Line', 'Middleborough/Lakeville', 'Line'], 'color': '#80276c', 'walktime': 15, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Red', 'Line'], 'color': '#da291c', 'walktime': 15, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['8', '16', '41', 'Red', 'Line', 'Shuttle'], 'color': '#f2bd2a', 'walktime': 15, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['17'], 'color': '#f2bd2a', 'walktime': 3, 'description': 'Columbia Rd @ Holden St'}]"
101,101,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#EC211F', 'walktime': 8, 'description': 'Porter'}, {'id': 1, 'stations': ['88', '89'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Highland Ave @ Willow Ave'}, {'id': 2, 'stations': ['Fitchburg', 'Line'], 'color': '#B933AD', 'walktime': 8, 'description': 'Porter'}, {'id': 3, 'stations': ['87', '88', '89', '90', '94', '96'], 'color': '#F5C00E', 'walktime': 10, 'description': 'Davis'}]"
102,102,"[{'id': 0, 'stations': ['B'], 'color': '#00843D', 'walktime': 8, 'description': 'Harvard Avenue'}, {'id': 1, 'stations': ['64', '66', '501'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Cambridge Street'}]"
103,103,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 10, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Kingston/Greenbush'], 'color': '#8E44AD', 'walktime': 10, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#8E44AD', 'walktime': 10, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#EB841E', 'walktime': 10, 'description': 'JFK / UMass'}]"
104,104,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#EC211F', 'walktime': 8, 'description': 'Porter'}, {'id': 1, 'stations': ['88', '89'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Highland Ave @ Willow Ave'}, {'id': 2, 'stations': ['Fitchburg', 'Line'], 'color': '#B933AD', 'walktime': 8, 'description': 'Porter'}, {'id': 3, 'stations': ['87', '88', '89', '90', '94', '96'], 'color': '#F5C00E', 'walktime': 10, 'description': 'Davis'}]"
105,105,"[{'id': 0, 'stations': ['Fairmount', 'Line'], 'color': '#B933AD', 'walktime': 5, 'description': 'Uphams Corner'}, {'id': 1, 'stations': ['Kingston', 'Line'], 'color': '#B933AD', 'walktime': 15, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Greenbush', 'Line'], 'color': '#B933AD', 'walktime': 15, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['Red', 'line'], 'color': '#DA1721', 'walktime': 15, 'description': 'JFK / UMass'}, {'id': 4, 'stations': ['16', '17', '41'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Columbia Rd @ Holden St'}]"
106,106,"[{'id': 0, 'stations': ['18'], 'color': '#F5C00E', 'walktime': 3, 'description': 'Dorchester Ave Romsey St'}]"
107,107,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 5, 'description': 'Washington St'}, {'id': 1, 'stations': ['C'], 'color': '#018835', 'walktime': 7, 'description': 'Dean Road'}, {'id': 2, 'stations': ['D'], 'color': '#018835', 'walktime': 12, 'description': 'Beaconsfield'}]"
108,108,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush', 'Line', 'Kingston', 'Line'], 'color': '#8E44AD', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Fairmount', 'Line', 'Franklin', 'Line'], 'color': '#8E44AD', 'walktime': 15, 'description': 'Uphams Corner'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#F5C00E', 'walktime': 6, 'description': 'JFK / UMass'}]"
109,109,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush', 'Line', 'Kingston', 'Line'], 'color': '#8E44AD', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Fairmount', 'Line', 'Franklin', 'Line'], 'color': '#8E44AD', 'walktime': 15, 'description': 'Uphams Corner'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#F5C00E', 'walktime': 6, 'description': 'JFK / UMass'}]"
110,110,"[{'id': 0, 'stations': ['80'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Pearl St and McGrath Hwy'}, {'id': 1, 'stations': ['90'], 'color': '#F5C00E', 'walktime': 4, 'description': 'Cross St and Auburn Ave'}]"
111,111,"[{'id': 0, 'stations': ['Orange', 'Line'], 'color': '#EB841E', 'walktime': 8, 'description': 'Stony Brook'}, {'id': 1, 'stations': ['42'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Washington St @ School St'}, {'id': 2, 'stations': ['22', '29', '44'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Columbus Ave @ Weld Ave'}]"
112,112,"[{'id': 0, 'stations': ['Red', 'line'], 'color': '#EC211F', 'walktime': 1, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush/Kingston'], 'color': '#B933AD', 'walktime': 1, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#B933AD', 'walktime': 1, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#F5C00E', 'walktime': 1, 'description': 'JFK / UMass'}]"
113,113,"[{'id': 0, 'stations': ['Fairmount', 'Line'], 'color': '#B933AD', 'walktime': 5, 'description': 'Uphams Corner'}, {'id': 1, 'stations': ['Kingston', 'Line'], 'color': '#B933AD', 'walktime': 15, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Greenbush', 'Line'], 'color': '#B933AD', 'walktime': 15, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['Red', 'line'], 'color': '#DA1721', 'walktime': 15, 'description': 'JFK / UMass'}, {'id': 4, 'stations': ['16', '17', '41'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Columbia Rd @ Holden St'}]"
114,114,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Middleborough/Lakeville', 'Line'], 'color': '#8E44AD', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Greenbush', 'Line'], 'color': '#8E44AD', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['Kingston', 'Line'], 'color': '#8E44AD', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 4, 'stations': ['18'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Dorchester Ave @ Edison Green'}]"
115,115,"[{'id': 0, 'stations': ['Greenbush', 'Line', 'Kingston', 'Line', 'Middleborough/Lakeville', 'Line'], 'color': '#8E44AD', 'walktime': 11, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 11, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['8', '16', '41'], 'color': '#F5C00E', 'walktime': 11, 'description': 'JFK / UMass'}]"
116,116,"[{'id': 0, 'stations': ['Greenbush', 'Line', 'Kingston', 'Line', 'Middleborough/Lakeville', 'Line'], 'color': '#80276c', 'walktime': 15, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Red', 'Line'], 'color': '#da291c', 'walktime': 15, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['8', '16', '41', 'Red', 'Line', 'Shuttle'], 'color': '#f2bd2a', 'walktime': 15, 'description': 'JFK / UMass'}]"
117,117,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 5, 'description': 'Griggs Street'}, {'id': 1, 'stations': ['57', '66'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Brighton Ave @ Allston St'}, {'id': 2, 'stations': ['Green', 'Line', 'B', 'Shuttle'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Griggs Street'}]"
